"Event","Date","Time","Attendees"
"Chief Data & Analytics Officers Financial Services Live",2021-02-11,2021-02-11 23:09:55,361
"Chief Data & Analytics Officers Financial Services Live",2021-02-12,2021-02-12 01:03:50,361
"Chief Data & Analytics Officers Financial Services Live",2021-02-12,2021-02-12 10:27:36,364
"Chief Data & Analytics Officers Financial Services Live",2021-02-12,2021-02-12 20:57:41,371
"Chief Data & Analytics Officers Financial Services Live",2021-02-13,2021-02-13 00:32:26,377
"Chief Data & Analytics Officers Financial Services Live",2021-02-13,2021-02-13 10:24:02,379
"Chief Data & Analytics Officers Financial Services Live",2021-02-13,2021-02-13 18:23:31,382
"Chief Data & Analytics Officers Financial Services Live",2021-02-14,2021-02-14 17:41:28,388
"Chief Data & Analytics Officers Financial Services Live",2021-02-15,2021-02-15 01:40:29,390
"Chief Data & Analytics Officers Financial Services Live",2021-02-15,2021-02-15 13:33:25,392
"Chief Data & Analytics Officers Financial Services Live",2021-02-16,2021-02-16 10:31:22,403
"Chief Data & Analytics Officers Financial Services Live",2021-02-16,2021-02-16 19:58:17,409
"Chief Data & Analytics Officers Financial Services Live",2021-02-17,2021-02-17 10:29:38,415
"Chief Data & Analytics Officers Financial Services Live",2021-02-17,2021-02-17 17:31:23,426
"Chief Data & Analytics Officers Financial Services Live",2021-02-18,2021-02-18 00:21:10,432
"Chief Data & Analytics Officers Financial Services Live",2021-02-18,2021-02-18 00:29:30,433
"Chief Data & Analytics Officers Financial Services Live",2021-02-18,2021-02-18 09:50:34,438
"Chief Data & Analytics Officers Financial Services Live",2021-02-18,2021-02-18 23:16:38,448
"Chief Data & Analytics Officers Financial Services Live",2021-02-19,2021-02-19 09:03:56,453
"Chief Data & Analytics Officers Financial Services Live",2021-02-20,2021-02-20 11:41:53,466
"Chief Data & Analytics Officers Financial Services Live",2021-02-20,2021-02-20 17:23:42,468
"Chief Data & Analytics Officers Financial Services Live",2021-02-21,2021-02-21 11:46:47,469
"Chief Data & Analytics Officers Financial Services Live",2021-02-21,2021-02-21 14:11:06,471
"Chief Data & Analytics Officers Financial Services Live",2021-02-22,2021-02-22 00:42:59,475
"Chief Data & Analytics Officers Financial Services Live",2021-02-22,2021-02-22 11:05:01,478
"Chief Data & Analytics Officers Financial Services Live",2021-02-22,2021-02-22 14:34:16,479
"Chief Data & Analytics Officers Financial Services Live",2021-02-22,2021-02-22 18:36:26,480
"Chief Data & Analytics Officers Financial Services Live",2021-02-23,2021-02-23 10:51:43,483
"Chief Data & Analytics Officers Financial Services Live",2021-02-23,2021-02-23 12:16:37,485
"Chief Data & Analytics Officers Financial Services Live",2021-02-23,2021-02-23 21:19:23,493
"Chief Data & Analytics Officers Financial Services Live",2021-02-24,2021-02-24 00:53:12,495
"Chief Data & Analytics Officers Financial Services Live",2021-02-24,2021-02-24 11:42:34,497
"Chief Data & Analytics Officers Financial Services Live",2021-02-24,2021-02-24 18:04:26,499
"Chief Data & Analytics Officers Financial Services Live",2021-02-24,2021-02-24 19:17:17,499
"Chief Data & Analytics Officers Financial Services Live",2021-02-24,2021-02-24 19:35:06,499
"Chief Data & Analytics Officers Financial Services Live",2021-02-25,2021-02-25 10:00:01,505
"Chief Data & Analytics Officers Financial Services Live",2021-02-25,2021-02-25 14:40:54,506
"Chief Data & Analytics Officers Financial Services Live",2021-02-25,2021-02-25 15:36:53,508
"Chief Data & Analytics Officers Financial Services Live",2021-02-26,2021-02-26 15:11:43,513
"Chief Data & Analytics Officers Financial Services Live",2021-02-26,2021-02-26 22:01:53,514
"Chief Data & Analytics Officers Financial Services Live",2021-02-27,2021-02-27 15:01:50,521
"Chief Data & Analytics Officers Financial Services Live",2021-02-27,2021-02-27 19:57:01,529
"Chief Data & Analytics Officers Financial Services Live",2021-02-28,2021-02-28 11:46:49,529
"Chief Data & Analytics Officers Financial Services Live",2021-02-28,2021-02-28 13:12:57,530
"Chief Data & Analytics Officers Financial Services Live",2021-02-28,2021-02-28 18:06:17,532
"Chief Data & Analytics Officers Financial Services Live",2021-03-01,2021-03-01 02:23:53,532
"Chief Data & Analytics Officers Financial Services Live",2021-03-01,2021-03-01 09:56:35,535
"Chief Data & Analytics Officers Financial Services Live",2021-03-01,2021-03-01 12:52:55,536
"Chief Data & Analytics Officers Financial Services Live",2021-03-02,2021-03-02 10:04:21,538
"Chief Data & Analytics Officers Financial Services Live",2021-03-02,2021-03-02 16:24:00,542
"Chief Data & Analytics Officers Financial Services Live",2021-03-02,2021-03-02 17:47:46,546
"Chief Data & Analytics Officers Financial Services Live",2021-03-02,2021-03-02 23:19:44,556
"Chief Data & Analytics Officers Financial Services Live",2021-03-03,2021-03-03 09:15:28,560
"Chief Data & Analytics Officers Financial Services Live",2021-03-03,2021-03-03 13:37:21,562
"Chief Data & Analytics Officers Financial Services Live",2021-03-03,2021-03-03 14:44:28,562
"Chief Data & Analytics Officers Financial Services Live",2021-03-04,2021-03-04 10:28:27,566
"Chief Data & Analytics Officers Financial Services Live",2021-03-04,2021-03-04 15:15:22,567
"Chief Data Officer SEA March Live Series 2021",2021-03-05,2021-03-05 15:02:48,237
"Chief Revenue Officer Summit",2021-02-03,2021-02-03 15:07:05,753
"Chief Revenue Officer Summit",2021-02-03,2021-02-03 21:10:37,774
"Chief Revenue Officer Summit",2021-02-04,2021-02-04 09:38:59,794
"Chief Revenue Officer Summit",2021-02-04,2021-02-04 15:49:19,807
"Chief Revenue Officer Summit",2021-02-04,2021-02-04 20:47:03,846
"Chief Revenue Officer Summit",2021-02-05,2021-02-05 10:14:54,887
"Chief Revenue Officer Summit",2021-02-05,2021-02-05 15:16:36,906
"Chief Revenue Officer Summit",2021-02-06,2021-02-06 12:21:30,941
"Chief Revenue Officer Summit",2021-02-06,2021-02-06 19:09:10,949
"Chief Revenue Officer Summit",2021-02-06,2021-02-06 20:19:46,950
"Chief Revenue Officer Summit",2021-02-07,2021-02-07 09:59:46,956
"Chief Revenue Officer Summit",2021-02-08,2021-02-08 10:32:18,982
"Chief Revenue Officer Summit",2021-02-08,2021-02-08 11:24:15,983
"Chief Revenue Officer Summit",2021-02-09,2021-02-09 00:40:32,1010
"Chief Revenue Officer Summit",2021-02-09,2021-02-09 01:03:59,1013
"Chief Revenue Officer Summit",2021-02-09,2021-02-09 16:56:02,1081
"Chief Revenue Officer Summit",2021-02-09,2021-02-09 18:23:19,1092
"Chief Revenue Officer Summit",2021-02-10,2021-02-10 00:01:48,1117
"Chief Revenue Officer Summit",2021-02-10,2021-02-10 00:01:48,1118
"Chief Revenue Officer Summit",2021-02-10,2021-02-10 00:30:17,1119
"Chief Revenue Officer Summit",2021-02-10,2021-02-10 09:38:26,1130
"Chief Revenue Officer Summit",2021-02-10,2021-02-10 14:06:13,1138
"Chief Revenue Officer Summit",2021-02-11,2021-02-11 00:42:41,1176
"Chief Revenue Officer Summit",2021-02-11,2021-02-11 23:09:55,1219
"Chief Revenue Officer Summit",2021-02-12,2021-02-12 00:06:51,1221
"Chief Revenue Officer Summit",2021-02-12,2021-02-12 01:03:50,1223
"Chief Revenue Officer Summit",2021-02-12,2021-02-12 10:27:36,1232
"Chief Revenue Officer Summit",2021-02-12,2021-02-12 20:57:41,1259
"Chief Revenue Officer Summit",2021-02-13,2021-02-13 00:32:26,1266
"Chief Revenue Officer Summit",2021-02-15,2021-02-15 22:39:35,1335
"Chief Revenue Officer Summit",2021-02-16,2021-02-16 10:31:22,1352
"Chief Revenue Officer Summit",2021-02-16,2021-02-16 12:12:11,1353
"Chocoa 2021",2021-02-12,2021-02-12 10:27:36,421
"Chocoa 2021",2021-02-13,2021-02-13 00:32:26,445
"Chocoa 2021",2021-02-13,2021-02-13 11:01:29,453
"Chocoa 2021",2021-02-13,2021-02-13 18:40:06,460
"Chocoa 2021",2021-02-13,2021-02-13 19:54:45,461
"Chocoa 2021",2021-02-14,2021-02-14 00:15:13,467
"Chocoa 2021",2021-02-14,2021-02-14 17:41:28,479
"Chocoa 2021",2021-02-15,2021-02-15 01:24:00,489
"Chocoa 2021",2021-02-15,2021-02-15 13:33:25,501
"Chocoa 2021",2021-02-16,2021-02-16 12:12:11,521
"Chocoa 2021",2021-02-16,2021-02-16 19:58:17,544
"Chocoa 2021",2021-02-17,2021-02-17 10:29:38,570
"Chocoa 2021",2021-02-17,2021-02-17 17:31:23,584
"Chocoa 2021",2021-02-18,2021-02-18 23:02:32,617
"Chocoa 2021",2021-02-19,2021-02-19 08:19:50,621
"Chocoa 2021",2021-02-20,2021-02-20 10:37:03,658
"Chocoa 2021",2021-02-20,2021-02-20 11:41:53,660
"Chocoa 2021",2021-02-21,2021-02-21 11:08:57,673
"Chocoa 2021",2021-02-21,2021-02-21 11:46:47,674
"Chocoa 2021",2021-02-22,2021-02-22 11:05:01,679
"Chocoa 2021",2021-02-22,2021-02-22 18:36:26,684
"Chocoa 2021",2021-02-23,2021-02-23 10:51:43,700
"Chocoa 2021",2021-02-23,2021-02-23 21:19:23,726
"Chocoa 2021",2021-02-24,2021-02-24 11:42:34,752
"Chocoa 2021",2021-02-24,2021-02-24 19:17:17,770
"Chocoa 2021",2021-02-25,2021-02-25 10:00:01,785
"Chocoa 2021",2021-02-25,2021-02-25 14:07:48,790
"Chocoa 2021",2021-02-26,2021-02-26 15:11:43,803
"Chocoa 2021",2021-02-27,2021-02-27 20:16:01,805
"CiE3Virtaul       1stCairo VirtualExpo",2021-03-05,2021-03-05 09:24:37,586
"CiE3Virtaul 1stCairo VirtualExpo",2021-02-24,2021-02-24 19:35:06,560
"CiE3Virtaul 1stCairo VirtualExpo",2021-02-27,2021-02-27 19:57:01,569
"CiE3Virtaul 1stCairo VirtualExpo",2021-03-03,2021-03-03 09:15:28,582
"CiE3Virtaul 1stCairo VirtualExpo",2021-03-04,2021-03-04 15:15:22,585
"CIOFEST - Agile or Fragile? | Glocal Web Conference",2021-02-27,2021-02-27 19:57:01,378
"CIOFEST - Agile or Fragile? | Glocal Web Conference",2021-03-04,2021-03-04 15:15:22,575
"City of Houston Virtual Job Fair",2021-02-25,2021-02-25 14:07:48,582
"City of Houston Virtual Job Fair",2021-02-26,2021-02-26 22:30:21,588
"Climate Change & Sustainability Webinar",2021-01-13,2021-01-13 18:05:42,3144
"Climate Change & Sustainability Webinar",2021-01-14,2021-01-14 12:18:07,3284
"Climate Change & Sustainability Webinar",2021-01-15,2021-01-15 01:03:50,3375
"Climate Change & Sustainability Webinar",2021-01-16,2021-01-16 01:01:01,5125
"Climate Change & Sustainability Webinar",2021-01-22,2021-01-22 01:02:03,5119
"Climate Change & Sustainability Webinar",2021-01-22,2021-01-22 01:02:03,5120
"Clinical Trials in Precision Medicine",2021-03-05,2021-03-05 09:24:37,237
"Closing the Equity Gap: It's Really a Network Gap",2021-02-24,2021-02-24 19:17:17,1101
"Closing the Equity Gap: It's Really a Network Gap",2021-02-25,2021-02-25 10:00:01,1163
"Closing the Equity Gap: It's Really a Network Gap",2021-02-25,2021-02-25 14:07:48,1172
"Closing the Equity Gap: It's Really a Network Gap",2021-02-26,2021-02-26 14:00:26,1284
"Closing the Equity Gap: It's Really a Network Gap",2021-02-26,2021-02-26 21:42:19,1313
"Closing the Equity Gap: It's Really a Network Gap",2021-02-26,2021-02-26 22:01:53,1314
"Closing the Equity Gap: It's Really a Network Gap",2021-02-27,2021-02-27 15:01:50,1355
"Closing the Equity Gap: It's Really a Network Gap",2021-02-28,2021-02-28 11:46:49,1403
"Closing the Equity Gap: It's Really a Network Gap",2021-03-01,2021-03-01 09:56:35,1455
"Closing the Equity Gap: It's Really a Network Gap",2021-03-02,2021-03-02 10:04:21,1571
"Closing the Equity Gap: It's Really a Network Gap",2021-03-02,2021-03-02 17:47:46,1627
"Closing the Equity Gap: It's Really a Network Gap",2021-03-03,2021-03-03 09:15:28,1705
"Closing the Equity Gap: It's Really a Network Gap",2021-03-03,2021-03-03 15:21:47,1726
"Closing the Equity Gap: It's Really a Network Gap",2021-03-04,2021-03-04 10:28:27,1801
"Closing the Equity Gap: It's Really a Network Gap",2021-03-05,2021-03-05 09:24:37,1922
"Closing the Equity Gap: It's Really a Network Gap",2021-03-05,2021-03-05 15:02:48,1939
"Co-Innovating the Future of Hospitality & Tourism in a Post-Pandemic Era",2021-02-06,2021-02-06 12:21:30,281
"Co-Innovating the Future of Hospitality & Tourism in a Post-Pandemic Era",2021-02-07,2021-02-07 09:59:46,293
"Co-Innovating the Future of Hospitality & Tourism in a Post-Pandemic Era",2021-02-09,2021-02-09 00:40:32,329
"Co-Innovating the Future of Hospitality & Tourism in a Post-Pandemic Era",2021-02-09,2021-02-09 18:23:19,357
"Co-Innovating the Future of Hospitality & Tourism in a Post-Pandemic Era",2021-02-10,2021-02-10 00:30:17,369
"Community Building in Crisis - a free virtual summit",2021-02-07,2021-02-07 09:59:46,354
"Community Building in Crisis - a free virtual summit",2021-02-08,2021-02-08 13:35:03,363
"Community Building in Crisis - a free virtual summit",2021-02-09,2021-02-09 00:40:32,370
"Community Building in Crisis - a free virtual summit",2021-02-09,2021-02-09 19:06:56,388
"Community Building in Crisis - a free virtual summit",2021-02-10,2021-02-10 00:30:17,393
"Community Building in Crisis - a free virtual summit",2021-02-12,2021-02-12 01:20:27,473
"Community Building in Crisis - a free virtual summit",2021-02-12,2021-02-12 20:25:25,503
"Community Building in Crisis - a free virtual summit",2021-02-12,2021-02-12 20:57:41,505
"Community Building in Crisis - a free virtual summit",2021-02-13,2021-02-13 11:01:29,528
"Community Building in Crisis - a free virtual summit",2021-02-13,2021-02-13 18:53:37,531
"Community Building in Crisis - a free virtual summit",2021-02-14,2021-02-14 00:15:13,533
"Community Building in Crisis - a free virtual summit",2021-02-14,2021-02-14 01:00:15,534
"Community Building in Crisis - a free virtual summit",2021-02-15,2021-02-15 01:24:00,547
"Community Building in Crisis - a free virtual summit",2021-02-15,2021-02-15 13:43:28,554
"Community Building in Crisis - a free virtual summit",2021-02-15,2021-02-15 22:39:35,572
"Community Building in Crisis - a free virtual summit",2021-02-16,2021-02-16 11:04:54,586
"Community Building in Crisis - a free virtual summit",2021-02-16,2021-02-16 12:12:11,587
"Community Building in Crisis - a free virtual summit",2021-02-16,2021-02-16 19:14:34,606
"Community Building in Crisis - a free virtual summit",2021-02-17,2021-02-17 10:29:38,624
"Community Building in Crisis - a free virtual summit",2021-02-18,2021-02-18 00:21:10,640
"Community Building in Crisis - a free virtual summit",2021-02-18,2021-02-18 09:50:34,646
"Community Building in Crisis - a free virtual summit",2021-02-18,2021-02-18 21:19:31,662
"Community Building in Crisis - a free virtual summit",2021-02-19,2021-02-19 09:03:56,671
"Community Building in Crisis - a free virtual summit",2021-02-20,2021-02-20 11:41:53,692
"Community Building in Crisis - a free virtual summit",2021-02-21,2021-02-21 11:46:47,711
"Community Building in Crisis - a free virtual summit",2021-02-21,2021-02-21 14:11:06,710
"Community Building in Crisis - a free virtual summit",2021-02-22,2021-02-22 11:05:01,721
"Community Building in Crisis - a free virtual summit",2021-02-22,2021-02-22 14:34:16,723
"Community Building in Crisis - a free virtual summit",2021-02-23,2021-02-23 10:51:43,747
"Community Building in Crisis - a free virtual summit",2021-02-23,2021-02-23 12:16:37,749
"Community Building in Crisis - a free virtual summit",2021-02-24,2021-02-24 00:53:12,763
"Community Building in Crisis - a summit for leaders of people and groups",2021-02-25,2021-02-25 14:07:48,817
"Community Building in Crisis - a summit for leaders of people and groups",2021-02-25,2021-02-25 15:36:53,825
"Community Building in Crisis - a summit for leaders of people and groups",2021-02-25,2021-02-25 23:13:19,838
"Community Building in Crisis - a summit for leaders of people and groups",2021-02-26,2021-02-26 22:30:21,838
"Community Building in Crisis - a summit for leaders of people and groups",2021-02-26,2021-02-26 23:39:25,838
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-07,2021-02-07 09:59:46,1128
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-08,2021-02-08 10:32:18,1169
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-09,2021-02-09 18:50:25,1283
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-10,2021-02-10 02:04:48,1298
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-11,2021-02-11 23:09:55,1394
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-12,2021-02-12 10:27:36,1410
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-13,2021-02-13 00:32:26,1463
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-13,2021-02-13 19:54:45,1494
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-14,2021-02-14 11:12:02,1504
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-14,2021-02-14 17:41:28,1510
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-15,2021-02-15 13:33:25,1532
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-16,2021-02-16 19:58:17,1616
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-17,2021-02-17 17:31:23,1673
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-20,2021-02-20 10:37:03,1793
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-21,2021-02-21 11:08:57,1835
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-22,2021-02-22 20:28:53,1898
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-23,2021-02-23 21:19:23,1965
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-24,2021-02-24 19:17:17,2030
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-25,2021-02-25 10:00:01,2047
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-26,2021-02-26 15:11:43,2101
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-26,2021-02-26 22:01:53,2117
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-27,2021-02-27 20:16:01,2155
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-28,2021-02-28 13:30:45,2182
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-02-28,2021-02-28 18:06:17,2190
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-03-01,2021-03-01 02:23:53,2194
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-03-02,2021-03-02 17:47:46,2278
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-03-02,2021-03-02 23:19:44,2296
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-03-03,2021-03-03 13:37:21,2324
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-03-04,2021-03-04 15:15:22,2390
"Comparing EMA and Health Canada CTA Submission to U.S. FDA IND Application",2021-03-05,2021-03-05 15:02:48,2439
"Complex migrations as easy as 1-2-3",2021-02-24,2021-02-24 19:17:17,326
"Compounding Pharmacies Business Salon: Marketing Operations Opportunities",2021-01-08,2021-01-08 18:43:40,1178
"Compounding Pharmacies Business Salon: Marketing Operations Opportunities",2021-01-11,2021-01-11 10:29:11,1199
"Compounding Pharmacies Business Salon: Marketing Operations Opportunities",2021-01-11,2021-01-11 16:10:00,1203
"Compounding Pharmacies Business Salon: Marketing Operations Opportunities",2021-01-11,2021-01-11 23:34:21,1205
"Compounding Pharmacies Business Salon: Marketing Operations Opportunities",2021-01-12,2021-01-12 00:13:39,1199
"Compounding Pharmacies Business Salon: Marketing Operations Opportunities",2021-01-13,2021-01-13 00:12:40,1225
"Compounding Pharmacies Business Salon: Marketing Operations Opportunities",2021-01-15,2021-01-15 01:03:50,1254
"Compounding Pharmacies Business Salon: Marketing Operations Opportunities",2021-01-22,2021-01-22 18:51:31,1371
"Compounding Pharmacies Business Salon: Marketing Operations Opportunities",2021-01-24,2021-01-24 23:09:04,1407
"Compounding Pharmacies Business Salon: Marketing Operations Opportunities",2021-01-31,2021-01-31 15:40:19,1517
"Compounding Pharmacies Business Salon: Marketing Operations Opportunities",2021-02-03,2021-02-03 21:49:43,1573
"Computational branding: The math behind telling a better story",2021-01-24,2021-01-24 20:27:32,446
"Computational branding: The math behind telling a better story",2021-01-25,2021-01-25 09:36:21,446
"Computational branding: The math behind telling a better story",2021-01-26,2021-01-26 13:23:24,458
"COMPUTOOLS DIGITAL SUMMIT: TECH TRENDS 2021",2021-02-24,2021-02-24 00:53:12,1555
"COMPUTOOLS DIGITAL SUMMIT: TECH TRENDS 2021",2021-02-24,2021-02-24 18:04:26,1628
"COMPUTOOLS DIGITAL SUMMIT: TECH TRENDS 2021",2021-02-25,2021-02-25 15:36:53,1696
"COMPUTOOLS DIGITAL SUMMIT: TECH TRENDS 2021",2021-02-26,2021-02-26 16:34:02,1763
